unit,caste,land_unit,num_men,man_entity,armour,charge_bonus,melee_attack,melee_defence,morale,primary_melee_weapon,mass,hit_points,size,bonus_v_large,damage,ap_damage,melee_weapon_type,melee_attack_interval,armour_value
wh2_dlc14_skv_cha_eshin_sorcerer_0,hero,wh2_dlc14_skv_cha_eshin_sorcerer_0,1,wh2_dlc14_skv_infantry_hero_eshin_sorcerer,wh2_main_body_20,15,35,40,50,wh2_main_skv_cha_staff_lord,300.0000,8,small,0,217,93,axe,4.0000,20
wh2_dlc14_skv_cha_master_assassin_0,lord,wh2_dlc14_skv_cha_master_assassin_0,1,wh2_dlc14_skv_infantry_hero_master_assassin_blood,wh2_main_body_30,60,60,45,65,wh2_dlc14_skv_master_assassin_claw_blade,500.0000,8,small,0,150,230,sword,3.8000,30
wh2_dlc14_skv_inf_death_runners_ror_0,melee_infantry,wh2_dlc14_skv_inf_death_runners_ror_0,72,wh2_main_skv_infantry_fast_360,wh2_main_body_20,22,41,36,78,wh2_main_skv_weeping_blade,90.0000,8,small,0,8,22,sword,4.3000,20
wh2_dlc14_skv_inf_eshin_triads_0,melee_infantry,wh2_dlc14_skv_inf_eshin_triads_0,72,wh2_main_skv_infantry_fast_360,wh2_main_body_20,10,30,28,64,wh2_dlc14_eshin_triad_guandao,90.0000,8,small,15,8,22,spear,4.6000,20
wh2_dlc14_skv_inf_eshin_triads_ror_0,melee_infantry,wh2_dlc14_skv_inf_eshin_triads_ror_0,72,wh2_main_skv_infantry_fast_360,wh2_main_body_20,10,38,36,74,wh2_dlc14_eshin_triad_guandao,90.0000,8,small,15,8,22,spear,4.6000,20
wh2_dlc14_skv_inf_eshin_triads_ror_summoned_0,melee_infantry,wh2_dlc14_skv_inf_eshin_triads_ror_summoned_0,72,wh2_dlc14_skv_infantry_fast_360_mirror,wh2_main_body_20,0,0,0,74,wh2_dlc14_eshin_triad_guandao_mirror,1.0000,8,small,0,0,0,spear,4.6000,20
wh2_dlc14_skv_inf_poison_wind_mortar_0,missile_infantry,wh2_dlc14_skv_inf_poison_wind_mortar_0,12,wh2_dlc14_skv_infantry_weaponteam_mortar,wh2_main_heavy_metal_70,2,14,16,50,wh2_dlc14_skv_claw,150.0000,8,small,0,14,4,axe,4.3000,70
wh2_dlc14_skv_inf_poison_wind_mortar_ror_0,missile_infantry,wh2_dlc14_skv_inf_poison_wind_mortar_ror_0,12,wh2_dlc14_skv_infantry_weaponteam_mortar_ror,wh2_main_heavy_metal_70,2,19,22,60,wh2_dlc14_skv_claw,150.0000,8,small,0,14,4,axe,4.3000,70
wh2_dlc14_skv_inf_stormvermin_1_summoned,melee_infantry,wh2_dlc14_skv_inf_stormvermin_1_summoned,160,wh2_main_skv_infantry_heavy,wh2_main_heavy_metal_90,18,38,36,70,wh2_main_skv_sword_stormvermin,150.0000,8,small,0,25,9,sword,4.6000,90
wh2_dlc14_skv_inf_warp_grinder_0,melee_infantry,wh2_dlc14_skv_inf_warp_grinder_0,24,wh2_dlc14_skv_infantry_weaponteam_warp_grinder,wh2_main_heavy_metal_70,8,20,18,45,wh2_dlc14_skv_warp_grinder,600.0000,8,small,0,18,78,spear,5.7000,70
wh2_dlc15_grn_cav_forest_goblin_spider_riders_waaagh_0,missile_cavalry,wh2_dlc15_grn_cav_forest_goblin_spider_riders_waaagh_0,60,wh_main_grn_inf_goblin_cav_blood,wh2_main_bone_45,14,15,22,50,wh2_dlc15_grn_goblin_sword_poison_fire_lava_spider_rider,90.0000,8,small,0,13,14,sword,4.0000,45
wh2_dlc15_grn_cav_squig_hoppers_waaagh_0,melee_cavalry,wh2_dlc15_grn_cav_squig_hoppers_waaagh_0,60,wh_main_grn_inf_goblin_cav_blood,wh2_main_heavy_metal_55,30,28,30,60,wh_dlc06_grn_goblin_sword_squig_hopper,90.0000,8,small,0,10,22,sword,4.0000,55
wh2_dlc15_grn_cha_grom_the_paunch_0,lord,wh2_dlc15_grn_cha_grom_the_paunch_0,1,wh2_dlc15_grn_cha_grom_blood,wh2_main_heavy_metal_100,90,40,30,70,wh2_dlc15_grn_grom_axe,1300.0000,8,large,0,150,320,axe,4.0000,100
wh2_dlc15_grn_cha_night_goblin_warboss_0_big,lord,wh2_dlc15_grn_cha_night_goblin_warboss_0_big,1,wh_dlc15_grn_cha_goblin_hero_lgn_blood_dismember_big,wh2_main_leather_25,35,45,53,60,wh_dlc06_grn_goblin_spear_hero_general_poison,1500.0000,8,large,0,260,140,spear,4.0000,25
wh2_dlc15_grn_cha_river_troll_hag_0,hero,wh2_dlc15_grn_cha_river_troll_hag_0,1,wh2_dlc15_monster_troll_hag_blood,wh2_main_body_50,24,25,32,55,wh2_dlc15_grn_river_troll_hag_stump,3000.0000,8,large,0,135,225,axe,4.0000,50
wh2_dlc15_grn_mon_feral_hydra_waaagh_0,monster,wh2_dlc15_grn_mon_feral_hydra_waaagh_0,1,wh2_main_def_monster_war_hydra,wh2_main_body_60,45,52,32,65,wh2_main_def_war_hydra,5000.0000,8,very_large,0,140,300,axe,3.6000,60
wh2_dlc15_grn_mon_river_trolls_0,monstrous_infantry,wh2_dlc15_grn_mon_river_trolls_0,16,wh_main_monster_troll_blood,wh2_main_body_40,30,34,40,45,wh_dlc15_club_river_troll,1500.0000,8,large,0,35,70,axe,3.8000,40
wh2_dlc15_grn_mon_river_trolls_ror_0,monstrous_infantry,wh2_dlc15_grn_mon_river_trolls_ror_0,16,wh_main_monster_troll_blood,wh2_main_body_40,30,43,50,55,wh_dlc15_club_river_troll_poison,1500.0000,8,large,0,35,70,axe,3.8000,40
wh2_dlc15_grn_mon_rogue_idol_0,monster,wh2_dlc15_grn_mon_rogue_idol_0,1,wh2_dlc15_monster_rogue_idol,wh2_main_bone_150,30,60,24,75,wh2_dlc15_rogue_idol_fist,12000.0000,8,very_large,0,150,450,axe,4.0000,150
wh2_dlc15_grn_mon_rogue_idol_ror_0,monster,wh2_dlc15_grn_mon_rogue_idol_ror_0,1,wh2_dlc15_monster_rogue_idol,wh2_main_bone_150,30,73,31,85,wh2_dlc15_rogue_idol_fist_ror,12000.0000,8,very_large,0,150,450,axe,4.0000,150
wh2_dlc15_grn_mon_rogue_idol_summoned_0,monster,wh2_dlc15_grn_mon_rogue_idol_summoned_0,1,wh2_dlc15_monster_rogue_idol,wh2_main_bone_150,30,60,24,75,wh2_dlc15_rogue_idol_fist,12000.0000,8,very_large,0,150,450,axe,4.0000,150
wh2_dlc15_grn_mon_stone_trolls_0,monstrous_infantry,wh2_dlc15_grn_mon_stone_trolls_0,16,wh2_dlc15_monster_troll_stone_blood,wh2_main_body_70,34,36,32,45,wh_dlc15_club_stone_troll,1500.0000,8,large,0,40,80,axe,4.0000,70
wh2_dlc15_grn_mon_wyvern_waaagh_0,monster,wh2_dlc15_grn_mon_wyvern_waaagh_0,1,wh_main_flying_wyvern_blood,wh2_main_body_60,80,44,28,60,wh_main_grn_wyvern,3000.0000,8,very_large,0,150,300,sword,4.0000,60
wh2_dlc15_grn_veh_snotling_pump_wagon_0,chariot,wh2_dlc15_grn_veh_snotling_pump_wagon_0,24,wh2_dlc15_grn_vehicle_snotling_pump_wagon,wh2_main_plate_50,30,20,22,50,wh2_dlc15_grn_snotling_pump_wagon,1000.0000,8,large,0,10,15,axe,4.0000,50
wh2_dlc15_grn_veh_snotling_pump_wagon_flappas_0,chariot,wh2_dlc15_grn_veh_snotling_pump_wagon_flappas_0,24,wh2_dlc15_grn_vehicle_snotling_pump_wagon_flappas,wh2_main_plate_50,45,26,24,55,wh2_dlc15_grn_snotling_pump_wagon,1000.0000,8,large,0,10,15,axe,4.0000,50
wh2_dlc15_grn_veh_snotling_pump_wagon_roller_0,chariot,wh2_dlc15_grn_veh_snotling_pump_wagon_roller_0,24,wh2_dlc15_grn_vehicle_snotling_pump_wagon_roller,wh2_main_plate_60,35,30,22,60,wh2_dlc15_grn_snotling_pump_wagon_roller,1000.0000,8,large,0,12,23,axe,4.0000,60
wh2_dlc15_grn_veh_snotling_pump_wagon_ror_0,chariot,wh2_dlc15_grn_veh_snotling_pump_wagon_ror_0,24,wh2_dlc15_grn_vehicle_snotling_pump_wagon_ror,wh2_main_plate_50,30,27,29,60,wh2_dlc15_grn_snotling_pump_wagon,1000.0000,8,large,0,10,15,axe,4.0000,50
wh2_dlc15_hef_cha_alastair_1,lord,wh2_dlc15_hef_cha_alastar_1,2,wh_main_infantry_standard_hero_blood,wh2_main_plate_110,68,42,24,80,wh2_dlc15_hef_alastar_lion_chariot,800.0000,8,small,0,120,300,axe,4.6000,110
wh2_dlc15_hef_cha_archmage_beasts_0,lord,wh2_dlc15_hef_cha_archmage_beasts_0,1,wh2_main_infantry_standard_wizard_blood_dismembers_beasts,wh2_main_body_15,15,36,28,75,wh2_main_hef_mage_staff,300.0000,8,small,0,200,85,sword,4.0000,15
wh2_dlc15_hef_cha_archmage_beasts_1,lord,wh2_dlc15_hef_cha_archmage_beasts_1,1,wh2_main_infantry_standard_wizard_blood_dismembers_beasts,wh_main_plate_45,35,36,28,75,wh2_main_hef_mage_staff,300.0000,8,small,0,200,85,sword,4.0000,45
wh2_dlc15_hef_cha_archmage_beasts_2,lord,wh2_dlc15_hef_cha_archmage_beasts_2,2,wh2_main_infantry_standard_wizard_blood_dismembers_beasts,wh2_main_plate_110,64,24,18,75,wh2_main_hef_mage_chariot,300.0000,8,small,0,200,85,axe,4.6000,110
wh2_dlc15_hef_cha_archmage_beasts_3,lord,wh2_dlc15_hef_cha_archmage_beasts_3,1,wh2_main_infantry_standard_wizard_blood_dismembers_beasts,wh2_main_body_30,62,44,30,75,wh2_main_hef_hero_great_eagle,300.0000,8,small,0,252,168,axe,4.0000,30
wh2_dlc15_hef_cha_archmage_beasts_4,lord,wh2_dlc15_hef_cha_archmage_beasts_4,1,wh2_main_infantry_standard_wizard_blood_dismembers_beasts,wh2_main_body_70,50,50,44,75,wh2_main_hef_moon_dragon,300.0000,8,small,0,140,380,axe,3.8000,70
wh2_dlc15_hef_cha_archmage_death_0,lord,wh2_dlc15_hef_cha_archmage_death_0,1,wh2_main_infantry_standard_wizard_blood_dismembers_death,wh2_main_body_15,15,36,28,75,wh2_main_hef_mage_staff,300.0000,8,small,0,200,85,sword,4.0000,15
wh2_dlc15_hef_cha_archmage_death_1,lord,wh2_dlc15_hef_cha_archmage_death_1,1,wh2_main_infantry_standard_wizard_blood_dismembers_death,wh_main_plate_45,35,36,28,75,wh2_main_hef_mage_staff,300.0000,8,small,0,200,85,sword,4.0000,45
wh2_dlc15_hef_cha_archmage_death_2,lord,wh2_dlc15_hef_cha_archmage_death_2,2,wh2_main_infantry_standard_wizard_blood_dismembers_death,wh2_main_plate_110,64,24,18,75,wh2_main_hef_mage_chariot,300.0000,8,small,0,200,85,axe,4.6000,110
wh2_dlc15_hef_cha_archmage_death_3,lord,wh2_dlc15_hef_cha_archmage_death_3,1,wh2_main_infantry_standard_wizard_blood_dismembers_death,wh2_main_body_30,62,44,30,75,wh2_main_hef_hero_great_eagle,300.0000,8,small,0,252,168,axe,4.0000,30
wh2_dlc15_hef_cha_archmage_death_4,lord,wh2_dlc15_hef_cha_archmage_death_4,1,wh2_main_infantry_standard_wizard_blood_dismembers_death,wh2_main_body_70,50,50,44,75,wh2_main_hef_moon_dragon,300.0000,8,small,0,140,380,axe,3.8000,70
wh2_dlc15_hef_cha_archmage_fire_0,lord,wh2_dlc15_hef_cha_archmage_fire_0,1,wh2_main_infantry_standard_wizard_blood_dismembers_fire,wh2_main_body_15,15,36,28,75,wh2_main_hef_mage_staff,300.0000,8,small,0,200,85,sword,4.0000,15
wh2_dlc15_hef_cha_archmage_fire_1,lord,wh2_dlc15_hef_cha_archmage_fire_1,1,wh2_main_infantry_standard_wizard_blood_dismembers_fire,wh_main_plate_45,35,36,28,75,wh2_main_hef_mage_staff,300.0000,8,small,0,200,85,sword,4.0000,45
wh2_dlc15_hef_cha_archmage_fire_2,lord,wh2_dlc15_hef_cha_archmage_fire_2,2,wh2_main_infantry_standard_wizard_blood_dismembers_fire,wh2_main_plate_110,64,24,18,75,wh2_main_hef_mage_chariot,300.0000,8,small,0,200,85,axe,4.6000,110
wh2_dlc15_hef_cha_archmage_fire_3,lord,wh2_dlc15_hef_cha_archmage_fire_3,1,wh2_main_infantry_standard_wizard_blood_dismembers_fire,wh2_main_body_30,62,44,30,75,wh2_main_hef_hero_great_eagle,300.0000,8,small,0,252,168,axe,4.0000,30
wh2_dlc15_hef_cha_archmage_fire_4,lord,wh2_dlc15_hef_cha_archmage_fire_4,1,wh2_main_infantry_standard_wizard_blood_dismembers_fire,wh2_main_body_70,50,50,44,75,wh2_main_hef_moon_dragon,300.0000,8,small,0,140,380,axe,3.8000,70
wh2_dlc15_hef_cha_archmage_heavens_0,lord,wh2_dlc15_hef_cha_archmage_heavens_0,1,wh2_main_infantry_standard_wizard_blood_dismembers_heavens,wh2_main_body_15,15,36,28,75,wh2_main_hef_mage_staff,300.0000,8,small,0,200,85,sword,4.0000,15
wh2_dlc15_hef_cha_archmage_heavens_1,lord,wh2_dlc15_hef_cha_archmage_heavens_1,1,wh2_main_infantry_standard_wizard_blood_dismembers_heavens,wh_main_plate_45,35,36,28,75,wh2_main_hef_mage_staff,300.0000,8,small,0,200,85,sword,4.0000,45
wh2_dlc15_hef_cha_archmage_heavens_2,lord,wh2_dlc15_hef_cha_archmage_heavens_2,2,wh2_main_infantry_standard_wizard_blood_dismembers_heavens,wh2_main_plate_110,64,24,18,75,wh2_main_hef_mage_chariot,300.0000,8,small,0,200,85,axe,4.6000,110
wh2_dlc15_hef_cha_archmage_heavens_3,lord,wh2_dlc15_hef_cha_archmage_heavens_3,1,wh2_main_infantry_standard_wizard_blood_dismembers_heavens,wh2_main_body_30,62,44,30,75,wh2_main_hef_hero_great_eagle,300.0000,8,small,0,252,168,axe,4.0000,30
wh2_dlc15_hef_cha_archmage_heavens_4,lord,wh2_dlc15_hef_cha_archmage_heavens_4,1,wh2_main_infantry_standard_wizard_blood_dismembers_heavens,wh2_main_body_70,50,50,44,75,wh2_main_hef_moon_dragon,300.0000,8,small,0,140,380,axe,3.8000,70
wh2_dlc15_hef_cha_archmage_high_0,lord,wh2_dlc15_hef_cha_archmage_high_0,1,wh2_main_infantry_standard_wizard_blood_dismembers_high,wh2_main_body_15,15,36,28,75,wh2_main_hef_mage_staff,300.0000,8,small,0,200,85,sword,4.0000,15
wh2_dlc15_hef_cha_archmage_high_1,lord,wh2_dlc15_hef_cha_archmage_high_1,1,wh2_main_infantry_standard_wizard_blood_dismembers_high,wh_main_plate_45,35,36,28,75,wh2_main_hef_mage_staff,300.0000,8,small,0,200,85,sword,4.0000,45
wh2_dlc15_hef_cha_archmage_high_2,lord,wh2_dlc15_hef_cha_archmage_high_2,2,wh2_main_infantry_standard_wizard_blood_dismembers_high,wh2_main_plate_110,64,24,18,75,wh2_main_hef_mage_chariot,300.0000,8,small,0,200,85,axe,4.6000,110
wh2_dlc15_hef_cha_archmage_high_3,lord,wh2_dlc15_hef_cha_archmage_high_3,1,wh2_main_infantry_standard_wizard_blood_dismembers_light,wh2_main_body_30,62,44,30,75,wh2_main_hef_hero_great_eagle,300.0000,8,small,0,252,168,axe,4.0000,30
wh2_dlc15_hef_cha_archmage_high_4,lord,wh2_dlc15_hef_cha_archmage_high_4,1,wh2_main_infantry_standard_wizard_blood_dismembers_high,wh2_main_body_70,50,50,44,75,wh2_main_hef_moon_dragon,300.0000,8,small,0,140,380,axe,3.8000,70
wh2_dlc15_hef_cha_archmage_life_0,lord,wh2_dlc15_hef_cha_archmage_life_0,1,wh2_main_infantry_standard_wizard_blood_dismembers_life,wh2_main_body_15,15,36,28,75,wh2_main_hef_mage_staff,300.0000,8,small,0,200,85,sword,4.0000,15
wh2_dlc15_hef_cha_archmage_life_1,lord,wh2_dlc15_hef_cha_archmage_life_1,1,wh2_main_infantry_standard_wizard_blood_dismembers_life,wh_main_plate_45,35,36,28,75,wh2_main_hef_mage_staff,300.0000,8,small,0,200,85,sword,4.0000,45
wh2_dlc15_hef_cha_archmage_life_2,lord,wh2_dlc15_hef_cha_archmage_life_2,2,wh2_main_infantry_standard_wizard_blood_dismembers_life,wh2_main_plate_110,64,24,18,75,wh2_main_hef_mage_chariot,300.0000,8,small,0,200,85,axe,4.6000,110
wh2_dlc15_hef_cha_archmage_life_3,lord,wh2_dlc15_hef_cha_archmage_life_3,1,wh2_main_infantry_standard_wizard_blood_dismembers_life,wh2_main_body_30,62,44,30,75,wh2_main_hef_hero_great_eagle,300.0000,8,small,0,252,168,axe,4.0000,30
wh2_dlc15_hef_cha_archmage_life_4,lord,wh2_dlc15_hef_cha_archmage_life_4,1,wh2_main_infantry_standard_wizard_blood_dismembers_life,wh2_main_body_70,50,50,44,75,wh2_main_hef_moon_dragon,300.0000,8,small,0,140,380,axe,3.8000,70
wh2_dlc15_hef_cha_archmage_light_0,lord,wh2_dlc15_hef_cha_archmage_light_0,1,wh2_main_infantry_standard_wizard_blood_dismembers_light,wh2_main_body_15,15,36,28,75,wh2_main_hef_mage_staff,300.0000,8,small,0,200,85,sword,4.0000,15
wh2_dlc15_hef_cha_archmage_light_1,lord,wh2_dlc15_hef_cha_archmage_light_1,1,wh2_main_infantry_standard_wizard_blood_dismembers_light,wh_main_plate_45,35,36,28,75,wh2_main_hef_mage_staff,300.0000,8,small,0,200,85,sword,4.0000,45
wh2_dlc15_hef_cha_archmage_light_2,lord,wh2_dlc15_hef_cha_archmage_light_2,2,wh2_main_infantry_standard_wizard_blood_dismembers_light,wh2_main_plate_110,64,24,18,75,wh2_main_hef_mage_chariot,300.0000,8,small,0,200,85,axe,4.6000,110
wh2_dlc15_hef_cha_archmage_light_3,lord,wh2_dlc15_hef_cha_archmage_light_3,1,wh2_main_infantry_standard_wizard_blood_dismembers_light,wh2_main_body_30,62,44,30,75,wh2_main_hef_hero_great_eagle,300.0000,8,small,0,252,168,axe,4.0000,30
wh2_dlc15_hef_cha_archmage_light_4,lord,wh2_dlc15_hef_cha_archmage_light_4,1,wh2_main_infantry_standard_wizard_blood_dismembers_light,wh2_main_body_70,50,50,44,75,wh2_main_hef_moon_dragon,300.0000,8,small,0,140,380,axe,3.8000,70
wh2_dlc15_hef_cha_archmage_metal_0,lord,wh2_dlc15_hef_cha_archmage_metal_0,1,wh2_main_infantry_standard_wizard_blood_dismembers_metal,wh2_main_body_15,15,36,28,75,wh2_main_hef_mage_staff,300.0000,8,small,0,200,85,sword,4.0000,15
wh2_dlc15_hef_cha_archmage_metal_1,lord,wh2_dlc15_hef_cha_archmage_metal_1,1,wh2_main_infantry_standard_wizard_blood_dismembers_metal,wh_main_plate_45,35,36,28,75,wh2_main_hef_mage_staff,300.0000,8,small,0,200,85,sword,4.0000,45
wh2_dlc15_hef_cha_archmage_metal_2,lord,wh2_dlc15_hef_cha_archmage_metal_2,2,wh2_main_infantry_standard_wizard_blood_dismembers_metal,wh2_main_plate_110,64,24,18,75,wh2_main_hef_mage_chariot,300.0000,8,small,0,200,85,axe,4.6000,110
wh2_dlc15_hef_cha_archmage_metal_3,lord,wh2_dlc15_hef_cha_archmage_metal_3,1,wh2_main_infantry_standard_wizard_blood_dismembers_metal,wh2_main_body_30,62,44,30,75,wh2_main_hef_hero_great_eagle,300.0000,8,small,0,252,168,axe,4.0000,30
wh2_dlc15_hef_cha_archmage_metal_4,lord,wh2_dlc15_hef_cha_archmage_metal_4,1,wh2_main_infantry_standard_wizard_blood_dismembers_metal,wh2_main_body_70,50,50,44,75,wh2_main_hef_moon_dragon,300.0000,8,small,0,140,380,axe,3.8000,70
wh2_dlc15_hef_cha_archmage_shadows_0,lord,wh2_dlc15_hef_cha_archmage_shadows_0,1,wh2_main_infantry_standard_wizard_blood_dismembers_shadows,wh2_main_body_15,15,36,28,75,wh2_main_hef_mage_staff,300.0000,8,small,0,200,85,sword,4.0000,15
wh2_dlc15_hef_cha_archmage_shadows_1,lord,wh2_dlc15_hef_cha_archmage_shadows_1,1,wh2_main_infantry_standard_wizard_blood_dismembers_shadows,wh_main_plate_45,35,36,28,75,wh2_main_hef_mage_staff,300.0000,8,small,0,200,85,sword,4.0000,45
wh2_dlc15_hef_cha_archmage_shadows_2,lord,wh2_dlc15_hef_cha_archmage_shadows_2,2,wh2_main_infantry_standard_wizard_blood_dismembers_shadows,wh2_main_plate_110,64,24,18,75,wh2_main_hef_mage_chariot,300.0000,8,small,0,200,85,axe,4.6000,110
wh2_dlc15_hef_cha_archmage_shadows_3,lord,wh2_dlc15_hef_cha_archmage_shadows_3,1,wh2_main_infantry_standard_wizard_blood_dismembers_shadows,wh2_main_body_30,62,44,30,75,wh2_main_hef_hero_great_eagle,300.0000,8,small,0,252,168,axe,4.0000,30
wh2_dlc15_hef_cha_archmage_shadows_4,lord,wh2_dlc15_hef_cha_archmage_shadows_4,1,wh2_main_infantry_standard_wizard_blood_dismembers_shadows,wh2_main_body_70,50,50,44,75,wh2_main_hef_moon_dragon,300.0000,8,small,0,140,380,axe,3.8000,70
wh2_dlc15_hef_cha_eltharion_the_grim_0,lord,wh2_dlc15_hef_cha_eltharion_the_grim_0,1,wh2_dlc15_hef_infantry_hero_eltharion_blood,wh2_main_plate_100,35,65,55,85,wh2_dlc15_eltharion_spear,800.0000,8,small,0,290,130,sword,4.0000,100
wh2_dlc15_hef_cha_eltharion_the_grim_1,lord,wh2_dlc15_hef_cha_eltharion_the_grim_1,1,wh2_dlc15_hef_infantry_hero_eltharion_rider_blood,wh2_main_plate_100,55,65,55,85,wh2_dlc15_eltharion_spear,500.0000,8,medium,0,290,130,sword,4.0000,100
wh2_dlc15_hef_cha_eltharion_the_grim_2,lord,wh2_dlc15_hef_cha_eltharion_the_grim_2,1,wh2_dlc15_hef_infantry_hero_eltharion_rider_blood,wh2_main_plate_100,80,56,44,85,wh2_dlc15_eltharion_griffon_stormwing,500.0000,8,medium,0,150,300,sword,4.0000,100
wh2_dlc15_hef_cha_imrik_0,lord,wh2_dlc15_hef_cha_imrik_0,1,wh2_main_hef_infantry_hero_tyrion_blood,wh2_main_plate_110,45,60,60,85,wh2_dlc15_hef_imrik_halberd,800.0000,8,small,30,130,290,spear,4.0000,110
wh2_dlc15_hef_cha_imrik_1,lord,wh2_dlc15_hef_cha_imrik_1,1,wh2_main_hef_infantry_hero_tyrion_blood,wh2_main_plate_110,90,60,60,85,wh2_dlc15_hef_imrik_lance,800.0000,8,small,30,130,290,lance,4.0000,110
wh2_dlc15_hef_cha_imrik_2,lord,wh2_dlc15_hef_cha_imrik_2,1,wh2_main_hef_infantry_hero_tyrion_rider_blood,wh2_main_body_90,50,74,56,85,wh2_dlc15_hef_imrik_star_dragon_minaithnir,500.0000,8,medium,0,130,450,axe,3.8000,90
wh2_dlc15_hef_cha_mage_beasts_0,hero,wh2_dlc15_hef_cha_mage_beasts_0,1,wh2_main_infantry_standard_wizard_blood_dismembers_beasts,wh2_main_body_15,15,36,28,60,wh2_main_hef_mage_staff,300.0000,8,small,0,200,85,sword,4.0000,15
wh2_dlc15_hef_cha_mage_beasts_1,hero,wh2_dlc15_hef_cha_mage_beasts_1,1,wh2_main_infantry_standard_wizard_blood_dismembers_beasts,wh_main_plate_45,35,36,28,60,wh2_main_hef_mage_staff,300.0000,8,small,0,200,85,sword,4.0000,45
wh2_dlc15_hef_cha_mage_beasts_2,hero,wh2_dlc15_hef_cha_mage_beasts_2,2,wh2_main_infantry_standard_wizard_blood_dismembers_beasts,wh2_main_plate_110,64,24,18,60,wh2_main_hef_mage_chariot,300.0000,8,small,0,200,85,axe,4.6000,110
wh2_dlc15_hef_cha_mage_death_0,hero,wh2_dlc15_hef_cha_mage_death_0,1,wh2_main_infantry_standard_wizard_blood_dismembers_death,wh2_main_body_15,15,36,28,60,wh2_main_hef_mage_staff,300.0000,8,small,0,200,85,sword,4.0000,15
wh2_dlc15_hef_cha_mage_death_1,hero,wh2_dlc15_hef_cha_mage_death_1,1,wh2_main_infantry_standard_wizard_blood_dismembers_death,wh_main_plate_45,35,36,28,60,wh2_main_hef_mage_staff,300.0000,8,small,0,200,85,sword,4.0000,45
wh2_dlc15_hef_cha_mage_death_2,hero,wh2_dlc15_hef_cha_mage_death_2,2,wh2_main_infantry_standard_wizard_blood_dismembers_death,wh2_main_plate_110,64,24,18,60,wh2_main_hef_mage_chariot,300.0000,8,small,0,200,85,axe,4.6000,110
wh2_dlc15_hef_cha_mage_fire_0,hero,wh2_dlc15_hef_cha_mage_fire_0,1,wh2_main_infantry_standard_wizard_blood_dismembers_fire,wh2_main_body_15,15,36,28,60,wh2_main_hef_mage_staff,300.0000,8,small,0,200,85,sword,4.0000,15
wh2_dlc15_hef_cha_mage_fire_1,hero,wh2_dlc15_hef_cha_mage_fire_1,1,wh2_main_infantry_standard_wizard_blood_dismembers_fire,wh_main_plate_45,35,36,28,60,wh2_main_hef_mage_staff,300.0000,8,small,0,200,85,sword,4.0000,45
wh2_dlc15_hef_cha_mage_fire_2,hero,wh2_dlc15_hef_cha_mage_fire_2,2,wh2_main_infantry_standard_wizard_blood_dismembers_fire,wh2_main_plate_110,64,24,18,60,wh2_main_hef_mage_chariot,300.0000,8,small,0,200,85,axe,4.6000,110
wh2_dlc15_hef_cha_mage_fire_3,hero,wh2_dlc15_hef_cha_mage_fire_3,1,wh2_main_infantry_standard_wizard_blood_dismembers_fire,wh2_main_body_70,65,50,44,70,wh2_main_hef_lord_sun_dragon,300.0000,8,small,0,135,325,axe,3.8000,70
wh2_dlc15_hef_cha_mage_metal_0,hero,wh2_dlc15_hef_cha_mage_metal_0,1,wh2_main_infantry_standard_wizard_blood_dismembers_metal,wh2_main_body_15,15,36,28,60,wh2_main_hef_mage_staff,300.0000,8,small,0,200,85,sword,4.0000,15
wh2_dlc15_hef_cha_mage_metal_1,hero,wh2_dlc15_hef_cha_mage_metal_1,1,wh2_main_infantry_standard_wizard_blood_dismembers_metal,wh_main_plate_45,35,36,28,60,wh2_main_hef_mage_staff,300.0000,8,small,0,200,85,sword,4.0000,45
wh2_dlc15_hef_cha_mage_metal_2,hero,wh2_dlc15_hef_cha_mage_metal_2,2,wh2_main_infantry_standard_wizard_blood_dismembers_metal,wh2_main_plate_110,64,24,18,60,wh2_main_hef_mage_chariot,300.0000,8,small,0,200,85,axe,4.6000,110
wh2_dlc15_hef_cha_prince_6,lord,wh2_dlc15_hef_cha_prince_6,1,wh_main_infantry_standard_hero_blood,wh2_main_plate_80,70,54,42,80,wh_main_emp_imperial_griffon,800.0000,8,small,0,160,290,sword,4.0000,80
wh2_dlc15_hef_cha_princess_6,lord,wh2_dlc15_hef_cha_princess_6,1,wh_main_infantry_standard_hero_blood,wh2_main_plate_80,70,50,38,80,wh_main_emp_imperial_griffon,800.0000,8,small,0,160,290,sword,4.0000,80
wh2_dlc15_hef_cha_teclis_2,lord,wh2_dlc15_hef_cha_teclis_2,1,wh2_main_hef_infantry_hero_teclis_blood,wh2_main_body_50,58,46,40,85,wh2_dlc15_hef_arcane_phoenix,500.0000,8,small,0,140,320,axe,4.0000,50
wh2_dlc15_hef_inf_archers_ror_0,missile_infantry,wh2_dlc15_hef_inf_archers_ror_0,90,wh2_main_hef_infantry_fast_blood_dismembers,wh2_main_chainmail_40,4,22,24,70,wh2_main_hef_sword,100.0000,8,small,0,19,5,sword,4.3000,40
wh2_dlc15_hef_inf_mistwalkers_faithbearers_0,melee_infantry,wh2_dlc15_hef_inf_mistwalkers_faithbearers_0,120,wh2_main_hef_infantry_heavy_blood_dismembers,wh2_main_plate_80,15,34,30,75,wh2_dlc15_hef_sword_mistwalkers,150.0000,8,small,0,20,12,sword,4.3000,80
